Ano;Region;Tipo_caracteristica;Caracteristica;Total;No pobres;Pobreza total;Pobreza no extrema;Pobreza extrema
2020;Central;Hogar;Ingreso per cápita por hogar;376794.2918;473136.1269;67262.21889;80760.80485;27332.00669
2020;Central;Hogar;Porcentaje de hogares con jefatura femenina;42.69536098;41.53680332;46.41763547;45.64000434;48.71794872
2020;Central;Persona;Relación de dependencia demográfica;0.446769325;0.402187028;0.583755066;0.590468186;0.564689099
2020;Central;Persona;Relación de dependencia económica;1.236595271;1.03451045;2.064719121;2.06323588;2.069009153
2020;Central;Persona;Horas semanales trabajadas en la ocupación principal;39.06266333;40.41200709;30.77988179;32.01338067;25.17928138
2020;Central;Persona;Escolaridad promedio personas de 15 años y más;9.450757709;10.11938668;7.351134064;7.36965251;7.292883861
2020;Central;Persona;Tasa de desempleo abierto;17.11179625;11.30667043;40.90063469;34.82251368;58.48061754
2020;Central;Persona;Tasa neta de participación;54.03783622;57.2591945;43.91374836;43.00674666;46.76644068
2020;Central;Persona;Tasa de ocupación;44.79099179;50.78508609;25.95274656;28.03071642;19.41713737
2020;Chorotega;Hogar;Total de personas;393615;249497;144118;100369;43749
2020;Chorotega;Hogar;Total de hogares;120294;82118;38176;27379;10797
2020;Chorotega;Hogar;Miembros por hogar;3.272108335;3.038274191;3.7750943;3.66591183;4.051958877
2020;Chorotega;Hogar;Fuerza de trabajo por hogar;1.287661895;1.396685258;1.053148575;1.028708134;1.115124572
2020;Chorotega;Hogar;Ocupados por hogar;1.01185429;1.205679632;0.594928751;0.676723036;0.38751505
2020;Chorotega;Hogar;Ingreso por hogar;687011.7548;899325.2838;230317.4347;268095.8279;134519.0991
2020;Chorotega;Hogar;Ingreso per cápita por hogar;236600.182;317826.955;61878.36332;73554.24426;32270.69969
2020;Chorotega;Hogar;Porcentaje de hogares con jefatura femenina;42.81011522;38.52383156;52.03007125;49.97625918;57.2381217
2020;Chorotega;Persona;Relación de dependencia demográfica;0.493800735;0.410950692;0.662836045;0.688321082;0.607178281
2020;Chorotega;Persona;Relación de dependencia económica;1.541123836;1.175346359;2.584579032;2.563607314;2.633637874
2020;Chorotega;Persona;Horas semanales trabajadas en la ocupación principal;37.51515774;39.41970346;29.21270694;29.63045121;27.36281071
2020;Chorotega;Persona;Escolaridad promedio personas de 15 años y más;8.792008273;9.444471885;7.470532851;7.279022516;7.93843712
2020;Chorotega;Persona;Tasa de desempleo abierto;21.41925654;13.67563844;43.50951374;34.21622581;65.24916944
2020;Chorotega;Persona;Tasa neta de participación;50.11193644;55.3689963;39.43174351;38.92935631;40.65919222
2020;Chorotega;Persona;Tasa de ocupación;39.37833221;47.79693255;22.27518365;25.60919985;14.129407
2020;Pacífico Central;Hogar;Total de personas;302632;177369;125263;80793;44470
2020;Pacífico Central;Hogar;Total de hogares;97509;63690;33819;22806;11013
2020;Pacífico Central;Hogar;Miembros por hogar;3.10363146;2.784879887;3.70392383;3.542620363;4.037955144
2020;Pacífico Central;Hogar;Fuerza de trabajo por hogar;1.226543191;1.298288585;1.091427896;1.071121635;1.133478616
2020;Pacífico Central;Hogar;Ocupados por hogar;0.940436267;1.117208353;0.607528312;0.723406121;0.367565604
2020;Pacífico Central;Hogar;Ingreso por hogar;628906.968;846046.2824;219976.9897;272883.6096;110416.6179
2020;Pacífico Central;Hogar;Ingreso per cápita por hogar;241606.1485;337266.4138;61452.91233;78023.15628;27138.83046
2020;Pacífico Central;Hogar;Porcentaje de hogares con jefatura femenina;40.05681527;38.08604176;43.76829593;41.46277295;48.54263144
2020;Pacífico Central;Persona;Relación de dependencia demográfica;0.521298949;0.453260576;0.629310233;0.587008191;0.712228554
2020;Pacífico Central;Persona;Relación de dependencia económica;1.53038905;1.145039183;2.39364959;2.307393155;2.562444925
2020;Pacífico Central;Persona;Horas semanales trabajadas en la ocupación principal;38.14046739;41.04359497;28.08634284;31.09140502;15.83893281
2020;Pacífico Central;Persona;Escolaridad promedio personas de 15 años y más;8.066819051;8.585602288;7.195227915;7.395163638;6.787244452
2020;Pacífico Central;Persona;Tasa de desempleo abierto;23.32628199;13.94761029;44.33637669;32.46274767;67.57189778
2020;Pacífico Central;Persona;Tasa neta de participación;51.2899795;56.56742557;42.42351102;41.83521433;43.62397344
2020;Pacífico Central;Persona;Tasa de ocupación;39.32593425;48.6776215;23.61446337;28.25435427;14.1464267
2020;Brunca;Hogar;Total de personas;369991;258418;111573;84439;27134
2020;Brunca;Hogar;Total de hogares;125544;92244;33300;25864;7436
2020;Brunca;Hogar;Miembros por hogar;2.947102211;2.801461342;3.350540541;3.2647309;3.649004841
2020;Brunca;Hogar;Fuerza de trabajo por hogar;1.097312496;1.219439747;0.759009009;0.747525518;0.798951049
2020;Brunca;Hogar;Ocupados por hogar;0.948687313;1.112148216;0.495885886;0.546241881;0.320736955
2020;Brunca;Hogar;Ingreso por hogar;666066.092;831175.6231;208697.816;234066.7787;120459.1322
2020;Brunca;Hogar;Ingreso per cápita por hogar;272236.4471;347298.8424;64306.84999;73392.91964;32703.55449
2020;Brunca;Hogar;Porcentaje de hogares con jefatura femenina;38.189798;38.10003903;38.43843844;39.90875348;33.32436794
2020;Brunca;Persona;Relación de dependencia demográfica;0.493320256;0.432249983;0.65695913;0.670009098;0.617622511
2020;Brunca;Persona;Relación de dependencia económica;1.685745603;1.297334779;3.414362018;3.367383883;3.567244572
2020;Brunca;Persona;Horas semanales trabajadas en la ocupación principal;38.57694245;40.10428993;29.0881124;28.16923839;34.5312369
2020;Brunca;Persona;Escolaridad promedio personas de 15 años y más;8.075444453;8.673108328;6.522282985;6.456916944;6.716263315
2020;Brunca;Persona;Tasa de desempleo abierto;13.54447195;8.798428249;34.66666667;26.9266577;59.85524323
2020;Brunca;Persona;Tasa neta de participación;47.30364973;53.52372705;31.17829916;31.91798461;28.99180168
2020;Brunca;Persona;Tasa de ocupación;40.89662016;48.81448033;20.36982212;23.32353815;11.63868827
2020;Huetar Caribe;Hogar;Total de personas;459857;299595;160262;109716;50546
2020;Huetar Caribe;Hogar;Total de hogares;143463;100662;42801;30994;11807
2020;Huetar Caribe;Hogar;Miembros por hogar;3.205404878;2.976247243;3.744351767;3.539910951;4.281019734
2020;Huetar Caribe;Hogar;Fuerza de trabajo por hogar;1.267720597;1.367666051;1.032662788;1.017422727;1.072668756
2020;Huetar Caribe;Hogar;Ocupados por hogar;1.068944606;1.227533727;0.695965048;0.77321417;0.493182011
2020;Huetar Caribe;Hogar;Ingreso por hogar;644672.9656;825549.4936;219276.525;259273.8321;114281.4765
2020;Huetar Caribe;Hogar;Ingreso per cápita por hogar;233087.9922;306087.1835;61404.04571;74299.80542;27551.99383
2020;Huetar Caribe;Hogar;Porcentaje de hogares con jefatura femenina;38.09483978;34.67644195;46.13443611;46.68322901;44.6938257
2020;Huetar Caribe;Persona;Relación de dependencia demográfica;0.483763866;0.407408277;0.651232278;0.642430503;0.670666006
2020;Huetar Caribe;Persona;Relación de dependencia económica;1.528478977;1.176150561;2.625919138;2.479292193;2.990998816
2020;Huetar Caribe;Persona;Horas semanales trabajadas en la ocupación principal;41.44903948;44.15709823;30.21552303;31.37675777;25.436373
2020;Huetar Caribe;Persona;Escolaridad promedio personas de 15 años y más;7.803693736;8.248516812;6.841609206;7.00044268;6.468430713
2020;Huetar Caribe;Persona;Tasa de desempleo abierto;15.67979502;10.24609216;32.60481006;24.00266379;54.02289775
2020;Huetar Caribe;Persona;Tasa neta de participación;52.47121413;58.0901868;40.32240407;40.99370808;38.74273478
2020;Huetar Caribe;Persona;Tasa de ocupación;44.24383531;52.13821272;27.17536081;31.15412615;17.81278678
2020;Huetar Norte;Hogar;Total de personas;422049;282407;139642;88721;50921
2020;Huetar Norte;Hogar;Total de hogares;130057;92852;37205;24512;12693
2020;Huetar Norte;Hogar;Miembros por hogar;3.245107914;3.041474605;3.753312727;3.619492493;4.011738754
2020;Huetar Norte;Hogar;Fuerza de trabajo por hogar;1.329786171;1.403190023;1.1465932;1.127610966;1.183250611
2020;Huetar Norte;Hogar;Ocupados por hogar;1.09954097;1.253467884;0.715387717;0.783901762;0.583077287
2020;Huetar Norte;Hogar;Ingreso por hogar;687809.5621;880366.9548;207246.7605;261159.1078;103134.3005
2020;Huetar Norte;Hogar;Ingreso per cápita por hogar;246499.1165;322562.3221;56669.23437;73144.63957;24852.86847
2020;Huetar Norte;Hogar;Porcentaje de hogares con jefatura femenina;35.25069777;33.06875458;40.69614299;36.67999347;48.45190262
2020;Huetar Norte;Persona;Relación de dependencia demográfica;0.492726456;0.424362861;0.653194109;0.660105159;0.641289283
2020;Huetar Norte;Persona;Relación de dependencia económica;1.440323103;1.167542924;2.273447573;2.20987699;2.390438778
2020;Huetar Norte;Persona;Horas semanales trabajadas en la ocupación principal;38.97975017;41.80668675;26.63792456;28.9129326;20.73138765
2020;Huetar Norte;Persona;Escolaridad promedio personas de 15 años y más;7.565865554;8.08061466;6.367114031;6.444835207;6.223772687
2020;Huetar Norte;Persona;Tasa de desempleo abierto;17.3144529;10.67012564;37.60753885;30.48118669;50.72241827
2020;Huetar Norte;Persona;Tasa neta de participación;54.25734498;58.43053892;44.54131601;44.46303327;44.68610533
2020;Huetar Caribe;Persona;Tasa de ocupación;44.86298254;52.19592701;27.79042329;30.91017309;22.02023207
